date,review_id,reviewer_id,business_id,vote_funny,vote_cool,vote_useful,rating
10/22/2007,QlzVA2y4sQY7SW8ZinfYyA,CY0b8_ucmeSbdNSN0NkiiQ,oEFJ29zAQaCNnQzebHQvpg,2,4,3,5
2/9/2009,Z6hjGv3O81cMw,tZwZGQ9LSAIXwI_woMN8OQ,o54U2VkQama8FI30qDkWvw,0,1,1,5
4/10/2007,6FajXF4ALscEP06OQJqUqg,3hr-R7njPgn_UnrCMHc9Cg,bNXpwTSavHBV9zBk2lUlGA,1,2,3,5
6/8/2007,3kw1GXG2iJwUkzv8ZC7ghw,RyEj1w6jEiLUo0kB_bCVNg,HOJqzz1WvOmeR9oESJ4d9A,0,1,2,5
8/20/2011,chMrcVwLNJX6U2FehHsP5w,fOirHPmCpBHPRt_VPlT9WA,rnjz2KNgsQ2YaC_kjeuuAQ,0,0,1,3
3/4/2012,cV5-1o9x-zEkChaQPk9k9Q,AVFhTH0DYmgMdQqHKFg_cA,KomhK0JD5cleEW55YTw7MQ,0,0,0,5
1/3/2007,oDadZEgN91-OrXhiWrJy4g,F3kQlBYlD__s-J9U2-HsEA,HOJqzz1WvOmeR9oESJ4d9A,1,0,1,5
5/9/2011,yfZunmOFLOYWpXWHFfxG1Q,sxROlU5m_AsWXIy2U8IQ9A,LMaoM2Ue2BR_HI9ba3JsZg,1,1,1,3
7/3/2008,LUr0qk-4eigc24x5uam6-Q,n476X_ao9k88aW6bZzk03A,6gZTET0y7ARZMrbJRmI2mw,30,14,16,3
3/5/2011,Uxm-pJiC52FH5U3VrqTTqg,N5OzwDOw3nimxmcQEwS6lA,Z2nOMPedr7XYhgYhILJjEA,0,0,0,5
6/17/2011,0ht23lFAEiLUZWaX,QN4AB5sfJGt75MqgK5Rn8Q,qkfBgSCbekH3DHTanVL1_w,1,0,0,3
3/26/2012,U6cWIDn5xv1-0-wUwy6iGQ,KHdr8lLnm2H4_86j9MdNcg,ibreTMGGaQSanZttUchjKg,1,1,0,5
10/22/2008,iro4O,9Lh5wLp5QwMiqTVegDMhKA,O6uWHgJzylSjWjPSJKGhnQ,1,1,1,5
4/24/2011,LwUszpeSh-jQijwdvd0tnw,9PYsDt3MczvVhJJDxgWPxg,yBRaSkuYwFhYEoucDyD0lA,0,0,1,5
6/27/2010,w7JMHlqdm2TdUD4IXrEg5A,WpVJ54JQQPhotNiUBgHx1w,F7IQngaDDBgYvhA3U31q-g,0,0,0,5
10/14/2010,LP7RAwaEK,wBBOhwisE7xiNLqyNqvezQ,8d_DiHWB-pjBVW3a7D8EWg,0,0,0,5
9/16/2010,H4aepQa7VWPiLAkr3acduQ,SM4SHdU8GP_tyiwTSwrTWg,_n3OmwreEGPQmiHKklsD8w,0,0,0,5
7/4/2009,aWjX,yc2mvO6EOELcoqpODK0LfQ,AqgG-1aD6JYj9D6OmBWO3w,0,0,0,5
5/12/2012,kiM1rvfMizMtaQaEItQCmw,dY4uakXHtPejMaFbeKnynA,0fFLUKl71vv3eNV2xhikEw,0,0,0,3
12/6/2008,11o4YnJySYW5hah1INkrUA,HE26jUrS66q9ZywRtHIshg,_n3OmwreEGPQmiHKklsD8w,0,1,1,1
7/13/2007,2dAYJ6WOP5UwKDNOxifbjQ,zYH8xFXGHuiDw9rkZpYz2Q,0fFLUKl71vv3eNV2xhikEw,1,2,2,5
5/6/2012,KqQb-CHUjsbSZiPmC8Dh8g,N53tmSn9R5j_-Hr07-Igcg,oLM9piDKbj2PDgy-m3XEcQ,0,0,0,5
4/17/2010,l-8AhrodN5kC,pnrG47iwW26dDyHCwEr8UQ,oEFJ29zAQaCNnQzebHQvpg,0,0,0,5
4/2/2012,MisDpxj8JJseSef9L9b4Aw,SNX9cOVMZ8syELAQaRJWdQ,50gFzdVglOz88eFJ6v-26A,0,1,1,3
2/22/2011,rZEFY0P,jYrWBT_GbZWpM74291j2Tw,sfWMOqUEp8S2adDeJp7Kzg,0,0,0,5
4/18/2007,xwMww9kSqVCb6qtqYw1AGA,2iGMoLLvXy1TvbctOCnVug,n-mj6IJkWyCu4BuD2dvm0A,0,0,1,3
2/11/2011,6Ho3dVrWdeYsJqdIiWHyFQ,0OF0adwLYuub2wilGEVnZg,DXwSYgiXqIVNdO9dazel6w,0,0,0,5
11/9/2008,lTS07BMOg52ZFavDYtVj8Q,mky_YFTLFQUW8qgRSz8rvA,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
3/27/2010,DqxtbZ9MLUfLS-DZVYnrgA,ju6hbx9CNlyCJ_nzxAFx8A,43rd1LKcZRIunySzbMsyLQ,0,0,0,5
2/7/2011,Y,JrdMlqsDOLk9tHYD_rwjjA,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5
6/22/2011,-o7MIsrspIJBM8,lDN8Sf-5AR4tFLDdoO2Z9g,ms5ge1XY9-Alu7HkybAMdQ,0,0,0,3
5/18/2010,RGbX2z51fFBjUbEuaUr-jw,U4p1uBSib7eRk4FJWY2iwQ,mlhHPnHmjO2_ypcP5Vc9Zw,0,0,0,5
8/23/2012,udYGurqZLaa00GQHz,i6n98XOpQpZkLwxb_x__UQ,ibreTMGGaQSanZttUchjKg,0,0,1,1
1/20/2012,AKW8jzCXJoZ6KtZ83TOA8w,r2xywQp9aOCd6IWYer2fUQ,bNXpwTSavHBV9zBk2lUlGA,3,0,6,1
1/21/2010,H3lEEjwuDQ5hq7igkBrLzg,3ivVQ-F4w-52-N2ShdNNKg,xjZ9eqYrzMrl2v6_1Kv6hA,1,0,0,3
4/13/2010,3zceMW4qrR01GeJHf-M0BA,t-2usJ_mJs6wAXIlBwGZFA,AqgG-1aD6JYj9D6OmBWO3w,0,0,1,3
6/29/2009,ifg3jF4GL6q6_in5gKMhew,CmzprqXtDTour_olDmURuw,sR4EOfPuI-at41uIxIZPhw,0,0,0,5
3/21/2010,fSKwROK0raZ9ljsxArDmqQ,Ib6cCJbvEeZf_dfsw7x2Qg,N7juvW8YoFIj7sEBzVF8GQ,0,0,0,5
5/1/2007,jiU25y6x35JkivqlCGFQGQ,vaJd9d_DqgSAk8Kg1DnaCA,o54U2VkQama8FI30qDkWvw,0,1,1,1
2/10/2011,RKBYHKc1apftw79A-Cyedg,iF9jMDGm92Oa27dWq9Gcgw,oCTlReyKjJxKPFYfCurxxQ,3,1,1,1
8/27/2008,BBWdsnrS8DD,BDeMC_f3pI3AgJ7ox7DgdA,sfWMOqUEp8S2adDeJp7Kzg,2,1,1,3
11/19/2010,ZuX9Y3iZ4tAcndyPAEsJIw,FWXgDe0To8a0gYLOddOFgA,WBU0yq9J8qiYQfI_fh2P1Q,0,1,1,5
5/22/2009,6SzW-vakZ3jc4HHLJ0Ccrw,d_6NsUDEubVhYC8TagYd1Q,HOJqzz1WvOmeR9oESJ4d9A,0,1,0,5
11/5/2010,Cf4Ho488wvjEOOlXoRlh9w,Nl5yRo2YEWHVosE4tVJkmA,43rd1LKcZRIunySzbMsyLQ,0,0,0,5
4/19/2011,AQGJToBsEKKR8L14RUb2tA,n7wcF6R_3TC85pn7w6n_oA,43rd1LKcZRIunySzbMsyLQ,0,0,0,5
8/31/2007,T7ijbnZaI7GI53LzpTZ8Zg,GoWRHMIoJ_0anXEJsyKtxg,dKcO9OQ44RPRlkWe-vToFA,0,1,1,5
11/17/2011,WxapQTOug6tb2Q3z2w14wg,Upm_bCPQMo4XsK7kKBUmxg,DBtXy8wcPsVr80oFfz-CbA,0,1,2,3
1/7/2011,TJY1sE3c3fVzdH4P6y2dRg,s4le5Rgp5syNP41pwl2mNA,sDYjKyI_67eUhFAqVneYjA,0,0,1,5
5/9/2012,eP80gogFKKZeUBI-bRELJA,ZzyRIv70ujOBN8T7qZ0LDw,euO3-H92LCivH2B0CQPlnw,0,0,0,5
8/15/2009,XAM3,X60MhC89BL--J13kXdV0cg,HOJqzz1WvOmeR9oESJ4d9A,3,4,4,5
7/28/2010,tL2yIh-Y9g9GDwLwws8Yug,wKhTkHwZHhPRszNx2BF7cw,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5
1/5/2011,4fmgrwP3,NHGA9NAO3F9Bmv0jWJuyYg,qqax04alS3UPx0Yp4jJNDQ,0,0,0,5
2/8/2010,fCFXHH4uiOOro,P1Zi5zu0RZiNW9pP1xYV9A,DXwSYgiXqIVNdO9dazel6w,0,0,0,5
6/8/2011,M6Bp-UAAFiRGdYxyZyNwXg,gO3k6B2NZWqcSmYVzvDFug,ptRZlXxngjFj5gghwPNNHA,0,0,0,5
7/8/2011,OtzvY0zftn,l91pXxTZGS5CNWjNBsyg7g,n3VjBryfinjRG1W3LWsPBQ,0,0,0,5
6/17/2011,odY1nZlXnt1ze51-cPl-VA,mUah3kSL007R5NpeLJ5OvQ,WBU0yq9J8qiYQfI_fh2P1Q,4,2,4,5
11/12/2007,HpfRA3cYD7NFhpy,We9qK9M-oI6LUULbQo_InQ,z_qEuUuRWIq4O-YufXHf1w,0,0,3,3
2/9/2011,htC1-nMZDhXHbsSDSTO8tA,GWaCI4tiGmt0_3Tp5dM-MQ,CwPi6NVuJIZZx4IBcTekFQ,0,0,0,3
8/21/2011,P7wUwJ-Q5Po9KgWnw80Ykg,cJd7HnlATnVtblrfibzhvA,ptRZlXxngjFj5gghwPNNHA,0,0,0,5
5/29/2012,s5Am,jrMxBHW3SlUGVGYWvPsHWA,GEpXn9rtTMtIj5NsGFiNQw,0,0,0,3
2/27/2008,elgteepJmdQU1zXienijoA,f87CP5ZgparE-VuVUueuRw,CQ75CQSyrsmb-S3UAwCHpw,2,1,2,5
7/18/2008,I8l1gH3Dk27Qi1RIAewyBA,OpEtJCjDAXqSJ_QZYnTwEw,hvHVAs2lhaoYo_rxOUuSTQ,0,0,0,3
10/2/2008,fxjK8VJ9Lt6L7oYq0gkm2A,hRMMCxXFivm6A6qp_TXLNQ,CQ75CQSyrsmb-S3UAwCHpw,2,1,4,5
9/30/2010,PSsPGaOPi9gs69xXaNmCkg,JUAFiuYPoCZavA3u_m0YSg,jGiKIJCVLZHXQDSNnSLPsw,0,0,1,5
11/12/2009,v8SfTMBPTLibMQvAvV,1kJT3BKpYXByvCa9bnkCuA,jGiKIJCVLZHXQDSNnSLPsw,1,1,1,3
7/27/2009,M7giQhu5iK0ESOoZi3gpfQ,Bi5Cfnenk_tTyg9XVdJhsA,pbEiXam9YJL3neCYHGwLUA,0,0,0,5
4/30/2010,4CFYETHjZ9zWQuJbh5mi2Q,rARnZyRM-CnLZpCGETp44A,OKOfoisduqP24uK3WYvx7Q,0,0,0,5
2/7/2012,3wFErAxf1dNDwc-c54ZYyw,7zP_eZ3kvPp_mwphnQT7dQ,z_qEuUuRWIq4O-YufXHf1w,0,0,0,5
12/2/2010,FQb-STAXwv957ZSPRK-AQg,UFC0j72Uj8u3cfohfRqndA,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5
6/2/2012,q9KeAeiMVOkN7IRZbrf6vg,EbqGPo4PrvnZ5oCdYU5zQQ,Pcg4FtfbvSMMwrYuE1yVjQ,0,0,1,5
3/5/2010,YwbmABv-NfjYT1BtXpCRRg,RFrBBAijqe1vgqYKSEG16A,jGiKIJCVLZHXQDSNnSLPsw,0,0,1,5
2/12/2009,iZ2jwP8Hxc8QAiIAE2gOzA,NQneGkdhgZqCBsl5r7CzKg,Rlg07N7Sl1qTzjc7zc6Whg,1,1,3,5
6/29/2011,Ft32raMU2_Qu9m0_1S0s9w,1ncI3YUwE-w-akRdvde7Rg,oLM9piDKbj2PDgy-m3XEcQ,0,0,0,5
3/29/2010,plP5qawL0EeNl8xi3cdibw,S9RDAH6_WLtBbpk-rEePRQ,m5_GCJP2W4zEJnyVgxa3eA,0,1,0,5
3/11/2012,nKxrsBjSr1YysFIHNQx8OQ,hVSsN5EGe2-h2uW1v_VUdA,JDNZxz0ud7zhuPo5pqznMA,0,0,1,3
6/18/2008,w9tflAmBnQm1dDZlp0ulpw,uaELboVeCAd2qHInqpeTHg,oEFJ29zAQaCNnQzebHQvpg,1,1,2,5
1/13/2011,LfQ092chzf1_DVZAYDSqWg,eDcC26uttk3FGRrHcsbGMQ,F7IQngaDDBgYvhA3U31q-g,0,0,0,5
5/30/2008,zbMM2l2kXXEMJ4nxxHsqpw,tyWUWQqYeWo4Eg9LWwQiQw,AkfSndWBxnTn-LpmiL8aLA,1,1,2,3
11/22/2011,mqN8a0ncmK23cQ4FHuJYww,HBEX57hLVKh9um_3Y2dzzw,LYppbvgJlBG0SqjSKFiFGg,0,0,1,5
8/12/2007,B3-G09MyUB,IR9EF_mGgkG7kvqg1R6HRA,sfWMOqUEp8S2adDeJp7Kzg,0,0,1,5
7/26/2010,5YlDQVy7Gil4l,ekgvjFHBgyVbYT-Efutc7g,8j97C2qR95tvpbGtoFxEAw,0,0,0,5
4/30/2007,yUgZgI7irOkcBJJXpy7WGA,ZRfRHVQUncZG6zK5x2cb-Q,LYppbvgJlBG0SqjSKFiFGg,0,1,1,5
10/11/2011,r5_kSunj5Z48AyAARWjuCQ,ahjPG_DQ3LD64uQ8YM1azw,DXwSYgiXqIVNdO9dazel6w,0,0,0,5
2/27/2012,KtRH0XgcMOGRmVeIosoBSA,gEvQIPGYrTfIOqcgoFY2nQ,GEpXn9rtTMtIj5NsGFiNQw,2,1,0,5
3/21/2011,AuDD7StlGTIQfQSor54QUQ,HMQDAcIjyu-XOwLyhkCC4A,cQnY_VneZisfUAqcbuEuKg,0,0,0,5
12/20/2010,f0gcFRhodqdys56G3oWWmQ,dGND9DDQe5L6Lli2TolF1A,jGiKIJCVLZHXQDSNnSLPsw,1,1,1,3
11/22/2010,kIK72YNSXOrU6FoyZTdQnw,Bhv2EYzdkipBUTRZQWWJZg,LYppbvgJlBG0SqjSKFiFGg,0,2,2,5
3/17/2006,n8BLopZVDU2ecc2NKLTWxQ,cso3VUSJ5NQs0AHRv9qYGg,4wreIFjaPMppyEnzKHbozg,0,0,0,5
1/28/2008,qo2Nl-mVKhNhGaoABL5wsw,ZNWErzMr2NL2cT3F566ZWA,rnjz2KNgsQ2YaC_kjeuuAQ,0,1,3,5
2/9/2011,316T0kLs4DfYMpxm8hRiNQ,buC3Z4OVADaybKenMusg-Q,tW2jfL-qMccAYZSghPBbHA,0,0,0,5
8/15/2009,par7Mh9ebf6LXL5AHE8zaA,F5tj3iAiFKcYbxUmBfZFZQ,_n3OmwreEGPQmiHKklsD8w,0,0,0,5
2/27/2011,2BFt6ORmI6BwKhGOmlujiA,8JvUGKKcTfAmkTBOmUIMzA,bNXpwTSavHBV9zBk2lUlGA,6,3,4,1
5/4/2009,5qWSgBwPcXcZM4nMTIzB1A,t-Bikifz2CuHv4XAUSEoYA,t3pYu8eidmb2ZmexHRHT_Q,0,0,0,3
11/16/2007,T13QmG3GUyw6s1hjUSPKqQ,_DcLtk0C0E6zMdu4___rmw,xXSMc3pDWTRQHLgjBTtTUg,0,1,1,5
12/16/2011,fZ,bmbIVibeYqgeDIGx1jHWVw,IvdOI86_CSCRFpid2atnyA,0,0,0,5
2/2/2012,HmpQOvHqc2XVFiXmdGR6CQ,vKtpyttNy_vxvQcpWA2vpA,IvdOI86_CSCRFpid2atnyA,0,0,1,3
10/20/2009,MjZhetDsfILbDBm-rbMMCA,roai4ah9O07Unp50IYiZ8Q,JMa9cTNQA5mm4GbR2W8Oiw,1,1,1,5
9/27/2009,MUap,KQtumxADtrHvLHiHCwqJdw,GEpXn9rtTMtIj5NsGFiNQw,2,1,1,5
10/24/2011,XfnOjnHmTXKGgwtPK,ybebHxcB9q_kojBcOQoolg,boE4Ahsssqic7o5wQLI04w,0,0,0,5
9/27/2010,Gef6QMIHsSohURRyEA3MBQ,Ne9O-hXacSsZLPFzxA2ENA,IvdOI86_CSCRFpid2atnyA,7,9,9,5
2/22/2011,IYWt7vik5e9rI_V-O32uYw,5KPjM4kNuuge9jW3qUqTYg,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
11/13/2010,KFCNzxxYtcjNut1y7MBRmQ,jfvHViGCD5DfaXzxshIXXA,dKcO9OQ44RPRlkWe-vToFA,0,0,0,3
9/8/2012,o2gbXWQlTwY8Lf4J51-Zgw,GcZncr2IX6_Z7D5P-9klzw,LYppbvgJlBG0SqjSKFiFGg,0,0,0,5
7/10/2010,7Nno6QJZliSl01U8KN2npA,H8-KPfrZbLK1DLQBt6cy7A,HOJqzz1WvOmeR9oESJ4d9A,1,1,1,3
5/16/2010,1MF9bK6b9jq4RyiAnrn4BQ,rpX_N9hPQB2CetEsc8NTzg,mCHto10PBQOKnefm7gholg,0,0,0,1
3/23/2007,-CxhR4WL4UTzlzoIWyYJAw,x2kFKeNl6Tn7_TSfJ8zeeQ,8j97C2qR95tvpbGtoFxEAw,0,0,0,5
11/27/2011,pcjauFdNVO,D0fjnDQQRBCip4lUrmSldQ,5OtAmmypXvuTbkFBCziF_Q,0,0,0,3
3/30/2010,sXTFN2aOWsiDNTCfk-nMEg,yrE9zxwI81d2cQt3Q2rzQw,jGiKIJCVLZHXQDSNnSLPsw,0,0,1,5
7/12/2011,7YzIu9Kclmy0Gv1YoGNLSw,ErMWCt5Ec-HI5ZnAJR_G9w,6PQTqW9j-sriDBQyQCJbjw,0,0,0,3
3/30/2012,5EBltBgg-UXdpSHObMMAtQ,dAn61ZA-ZA6kg77vXV40Lw,xXSMc3pDWTRQHLgjBTtTUg,1,1,0,3
3/16/2009,D7XcJlK6zX13ZurCr13Rlg,qB56Z5UAI-OkORhmhuFCOA,mlhHPnHmjO2_ypcP5Vc9Zw,0,1,0,5
10/17/2010,8Ws7zAkPfamVeA4l9U17fA,XkLyGwPYoolwenqjTx7Vng,NYhIkpTi4ffmkAu4o2aKuA,0,0,0,5
3/29/2012,5TP6fWRgrQ6hQQwz4TAfFA,gqnhxCtGgnOhVeqAzT5ywQ,_n3OmwreEGPQmiHKklsD8w,1,1,1,5
2/16/2009,MSlpMGxPC2wxcKzG7ioofQ,eERBFrs_m39RHj5w1klQsQ,Z2nOMPedr7XYhgYhILJjEA,1,1,1,5
7/28/2011,mL9TaStaoQTyn8UiS9Jzzw,0zXwsUcbdb_Z1_WVCxv8aA,Pcg4FtfbvSMMwrYuE1yVjQ,3,0,1,3
12/8/2007,w8kdu3ZXrl8stUpvnHYKZw,LMmWp7jC_LNakeaFpttHGA,_n3OmwreEGPQmiHKklsD8w,0,0,0,3
6/8/2011,xp4Y,gO3k6B2NZWqcSmYVzvDFug,pbEiXam9YJL3neCYHGwLUA,0,0,0,3
4/11/2010,02O3jQ7FfZGxvnHIjh-lsQ,t9cO3uF9h-rreCjDgNzgSg,5OtAmmypXvuTbkFBCziF_Q,0,0,0,5
5/10/2009,PTYOoEdk6xM,L48x7rFAf_2QpmPhWPl7gQ,sR4EOfPuI-at41uIxIZPhw,0,0,1,5
1/22/2011,pG,jykujKfidFvIMMgOT0VLIg,-pO0hsi0xlF4FwqLGJUizg,0,0,0,5
11/4/2011,RQk,vtafw3Dg5EyShVMG15Z77A,AkfSndWBxnTn-LpmiL8aLA,0,0,0,5
4/13/2007,69O0heLeI8AOPkNMrSrZ2Q,tPhP01usaypQ90f300UvAQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,1,5
9/17/2011,jlV2i,AK0EBLav1XwtYJyUizcnrg,oLM9piDKbj2PDgy-m3XEcQ,0,0,0,3
2/18/2009,8dP7AbVRi3w6HDoYyp5n,gXZp61ylhJdpdMadpOAMVA,_n3OmwreEGPQmiHKklsD8w,2,2,3,5
7/21/2011,3sBL1mq1KwpCH3Q8q0TtfQ,mwHpW7yYaH1ossWAgvwTxg,oCTlReyKjJxKPFYfCurxxQ,0,0,0,5
3/19/2008,AmGviJ4fWzm4cr5-iFExHg,D7gsQJodiZyaucBpqjUqQA,FCcgXODBs6O7MGH3VZNyLQ,2,1,1,5
7/6/2007,wTRSgqs3c-iTcoWyotkqmg,1SEajqO831lb2zykOCxF7g,HOJqzz1WvOmeR9oESJ4d9A,2,3,3,5
11/1/2011,kot3xJP1Fo,zi-c-XkQfLOLOPmstJVsaw,oCTlReyKjJxKPFYfCurxxQ,1,0,0,5
2/21/2011,37g9qhmaqq83AbA6hKaJjQ,r4Qc0JjoXF5RDNeLmedgTQ,o4NcUfco7JxOcyfKFWyAhg,0,1,2,5
9/2/2008,zUg2v9BF7Kea6i42If6XFg,3iaR0bLf3GBeYUD8vtMIKA,sfWMOqUEp8S2adDeJp7Kzg,0,0,0,3
3/25/2006,JxCLI2LAwOUTlhDgV228SQ,jbhHYEtpMN-Z0RfG1f_eRQ,08X_5WTOVNvk4SgPRKBjjQ,0,0,1,5
3/25/2012,4AKeCmk0vxCZ1ybXMditUw,pSegv9sXzKSPNUx6B-JbYw,qqax04alS3UPx0Yp4jJNDQ,0,0,0,1
4/5/2010,1X3tvWhsdygvUYlF9Ksa1g,C1IAYGkz-dgKkaXJRNzpKQ,sR4EOfPuI-at41uIxIZPhw,11,15,29,5
3/1/2010,Czif2PdVcyCS06y5TZjhog,t5nDxeyqrBm89E9IyqyURQ,HOJqzz1WvOmeR9oESJ4d9A,0,1,1,5
3/28/2010,Ou9_pIesgek2JFqI0Kd1dg,rqmsoRPg8NLkXLJY_UZmPw,juop6_3dLfPDo-un-ZuXrg,0,0,0,3
8/24/2010,95Rc7X7D1mvgYjft2ySj3Q,cMudKLRM0RzZFrTKsnjeog,hylBw5ND7XyPldM6BN28vw,0,0,0,3
10/10/2009,1x0B7Vhlgv4P0rpvDI4VmQ,Yo6yxiI4CNY5qTXc47Gz0Q,_n3OmwreEGPQmiHKklsD8w,0,0,0,3
8/12/2011,x,xVP3zNeKbvo41noFLSXyqw,pbEiXam9YJL3neCYHGwLUA,0,0,3,5
9/19/2012,VTr8sZwAZhF3Sbg-tn,Jt1qSTOkSVGlQ_4WsYi4-Q,o54U2VkQama8FI30qDkWvw,0,0,0,5
4/2/2011,e5QkaMZBAhwDbkMChvnLww,WtV85kpoFU-AaGEr1-0sBg,qkfBgSCbekH3DHTanVL1_w,0,1,1,5
8/25/2008,GkqlbKbwxaxLvPT_Ze0wdQ,GB_UGu3BLD8ufLBE9Q3emw,u_Ze5HkcNXgECvYvKS0HLA,0,0,0,5
4/3/2012,dvB2Snc9IodmGGEq3LtoBw,HovHD0nbo2YFru9dbtjiSA,_UJ3KqtHIHjExbAg-iIGUA,0,1,0,5
11/2/2009,jpROvVwSlOxL683iAqHVCw,s0fbd4aJYISPniG_1GFo0Q,F7IQngaDDBgYvhA3U31q-g,0,0,1,5
6/27/2010,QfURxabizlXLCSMViwTrlg,rB83KfFYjC8FW8GytwTMAg,mCHto10PBQOKnefm7gholg,0,0,3,1
6/8/2011,x-HchsXUo6Zy8oRiYM5gQQ,bcbA1NFVqsbTJwzwo1K-vQ,Z2nOMPedr7XYhgYhILJjEA,0,1,0,5
10/29/2009,kRhjWeAPs-U5RmakIKz0Pg,t4BFU-YI1d52zt7nVZvPjQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5
1/2/2011,RarxXjo7zTXKYtuWfnd3dA,ErMWCt5Ec-HI5ZnAJR_G9w,LlHEzxQTiiLJokn2tli35A,0,0,0,5
11/25/2009,nlGlIo2IaeZTAocevnSbig,j8bD0EjgDkqsn4O6Zqx5Lg,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
8/6/2012,PvgYQT8hfw4bkU3Xo10nDQ,R5J9DJaSiLrm1F9LQRCKBA,boE4Ahsssqic7o5wQLI04w,0,0,0,5
11/25/2007,kAUBEgzoanqPTKSYTVAZwg,izNqkI081qOSFUNzXI4fdQ,O6uWHgJzylSjWjPSJKGhnQ,0,1,1,3
12/30/2009,Zl4WCqiwd1V7dFJT5E5uBA,Lw8ZddXHgEc1Yf_nmjmtNg,oEFJ29zAQaCNnQzebHQvpg,0,0,0,5
2/20/2012,gVhKjk7EgQZTyQ5Vfr2G8Q,DxVmU39lXT-3MZgLAOqTnw,CwPi6NVuJIZZx4IBcTekFQ,0,0,0,3
4/17/2009,8EwJHJJKilqjL32MFDDvYQ,W0MXnpYQahwzYwsXDN5dAg,z_qEuUuRWIq4O-YufXHf1w,0,0,0,5
4/4/2012,L-UGkmbP,h0doro2zV5ffcIAqhRNVNg,o54U2VkQama8FI30qDkWvw,0,0,0,5
6/15/2009,5-6ZwPC2yakuuJ1FMTZImw,5rRnMniakQL8RTqG9TmcoQ,_b69OdBNLhysN1jFlYNQiA,1,1,2,5
9/2/2007,SFcSl3vmnw8NiAJqXJjYTw,nwTd1QT6QtBjWKJ_SQ43vQ,ALwH81_sqskLmwfWS-_eeQ,1,1,3,1
11/24/2009,aiLh6,jPjPnagm6Bd9K90yCTck6Q,WaIbupMGDBi5B3SChsUH8A,0,0,0,3
7/8/2010,aoNt6nIEP4peM8EfhSFdeg,stbxDfcWWhHuIbPCEu1vpQ,LYppbvgJlBG0SqjSKFiFGg,0,0,0,1
6/18/2012,m9NjuKBxysyHciOEP2Eqkw,-xr__Zqgwqhsfx0ThCn-ag,LlHEzxQTiiLJokn2tli35A,2,2,9,3
7/17/2010,anJUrxiJ2jzOjOO1ip0uDw,QJxiRJKw7JBCH_m4u5Txsg,u_Ze5HkcNXgECvYvKS0HLA,0,0,0,3
3/23/2010,WPJWbtlLihBs6WsVbYB49g,i94iMFjhDSOqGXzRTtt7TQ,O6uWHgJzylSjWjPSJKGhnQ,0,0,0,5
12/29/2010,LbD70T5FrzHXm9oA1R9OPg,flulR0EJKs9sfX13M8_HQQ,bNXpwTSavHBV9zBk2lUlGA,1,2,4,5
1/12/2007,xPtpwTIjXPqz0xH3edPyIA,JXMNYtAFYhTSPmxTC8-MoA,t3pYu8eidmb2ZmexHRHT_Q,0,0,0,5
1/27/2011,VcfeYS5htpmtWwDwndkbqg,xoOVvRGOFG3hwzz19F3Y9w,HOJqzz1WvOmeR9oESJ4d9A,1,1,2,3
3/24/2010,kRSfzGtUfkjDnuUlraFRgg,Xwi2Z2bSZuX545R3fKhq8A,m5_GCJP2W4zEJnyVgxa3eA,0,0,0,3
9/8/2011,zbaMaBbMHjYMJ1S5FHUCTg,8z6CKLL6gvh20g8WPe3vNQ,dLS8GPg-K1O-zJ3VJAtiyg,0,0,0,5
5/3/2012,aA93hBebWzi0kFNAoIOWcw,U5EqjnM4va8Raz_6smDg4Q,o54U2VkQama8FI30qDkWvw,1,0,2,3
5/8/2010,5fTkGiTs3kZsra7l2GZAMQ,9qCrroFtuXjg-tFnN76Rgw,tW2jfL-qMccAYZSghPBbHA,0,3,2,5
7/22/2008,uYx_aIp02KL76wLXJI-F8A,Y8G1-6ACkI_9RcqPEz7lvg,8j97C2qR95tvpbGtoFxEAw,0,0,0,3
12/2/2009,crR,ZNWErzMr2NL2cT3F566ZWA,50gFzdVglOz88eFJ6v-26A,0,3,3,5
8/3/2011,0mDM16lJqtvmso-xiSCimQ,VN6_gKr2_VYEqREbIPDWiQ,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
7/17/2010,Z-3179G6lwXhRJkRgu7o1Q,qOLNf3qd1z6Y46YDSdzl-Q,50gFzdVglOz88eFJ6v-26A,0,0,0,3
6/11/2012,UHKQrrBP_UBKCb3K9MFDsg,QyQp1pWUH75NUE1JWQPwjA,1g52-6WzlhjIOpNAsBjPJg,0,0,0,5
10/22/2008,yhxxCQvtUTLDuYPrf8Lcrw,t6bYji31W0z4dKate2hz7w,1g52-6WzlhjIOpNAsBjPJg,2,0,1,1
3/28/2010,PxbyJ1XG7mjFUpY6afcI5A,bPYu714RiHoDzA0kJnqyZA,KomhK0JD5cleEW55YTw7MQ,0,0,0,5
7/25/2009,iXNKWKUc5aNYTQEw0Xg06A,IwzodDCXqVh0pm1L0ymCdQ,o54U2VkQama8FI30qDkWvw,1,2,2,5
